date,year,month,day,weekday,hour,is_weekend
2023-07-04,2023,7,4,1,12,False
2023-07-04,2023,7,4,1,13,False
2023-07-04,2023,7,4,1,14,False
2023-07-04,2023,7,4,1,15,False
2023-07-04,2023,7,4,1,16,False
2023-07-04,2023,7,4,1,17,False
2023-07-04,2023,7,4,1,18,False
2023-07-04,2023,7,4,1,19,False
2023-07-04,2023,7,4,1,20,False
2023-07-04,2023,7,4,1,21,False
2023-07-04,2023,7,4,1,22,False
2023-07-04,2023,7,4,1,23,False
2023-07-05,2023,7,5,2,0,False
2023-07-05,2023,7,5,2,1,False
2023-07-05,2023,7,5,2,2,False
2023-07-05,2023,7,5,2,3,False
2023-07-05,2023,7,5,2,4,False
2023-07-05,2023,7,5,2,5,False
2023-07-05,2023,7,5,2,6,False
2023-07-05,2023,7,5,2,7,False
2023-07-05,2023,7,5,2,8,False
2023-07-05,2023,7,5,2,9,False
2023-07-05,2023,7,5,2,10,False
2023-07-05,2023,7,5,2,11,False
2023-07-05,2023,7,5,2,12,False
2023-07-05,2023,7,5,2,13,False
2023-07-05,2023,7,5,2,14,False
2023-07-05,2023,7,5,2,15,False
2023-07-05,2023,7,5,2,16,False
2023-07-05,2023,7,5,2,17,False
2023-07-05,2023,7,5,2,18,False
2023-07-05,2023,7,5,2,19,False
2023-07-05,2023,7,5,2,20,False
2023-07-05,2023,7,5,2,21,False
2023-07-05,2023,7,5,2,22,False
2023-07-05,2023,7,5,2,23,False
2023-07-06,2023,7,6,3,0,False
2023-07-06,2023,7,6,3,1,False
2023-07-06,2023,7,6,3,2,False
2023-07-06,2023,7,6,3,3,False
2023-07-06,2023,7,6,3,4,False
2023-07-06,2023,7,6,3,5,False
2023-07-06,2023,7,6,3,6,False
2023-07-06,2023,7,6,3,7,False
2023-07-06,2023,7,6,3,8,False
2023-07-06,2023,7,6,3,9,False
2023-07-06,2023,7,6,3,10,False
2023-07-06,2023,7,6,3,11,False
2023-07-06,2023,7,6,3,12,False
2023-07-06,2023,7,6,3,13,False
2023-07-06,2023,7,6,3,14,False
2023-07-06,2023,7,6,3,15,False
2023-07-06,2023,7,6,3,16,False
2023-07-06,2023,7,6,3,17,False
2023-07-06,2023,7,6,3,18,False
2023-07-06,2023,7,6,3,19,False
2023-07-06,2023,7,6,3,20,False
2023-07-06,2023,7,6,3,21,False
2023-07-06,2023,7,6,3,22,False
2023-07-06,2023,7,6,3,23,False
2023-07-07,2023,7,7,4,0,False
2023-07-07,2023,7,7,4,1,False
2023-07-07,2023,7,7,4,2,False
2023-07-07,2023,7,7,4,3,False
2023-07-07,2023,7,7,4,4,False
2023-07-07,2023,7,7,4,5,False
2023-07-07,2023,7,7,4,6,False
2023-07-07,2023,7,7,4,7,False
2023-07-07,2023,7,7,4,8,False
2023-07-07,2023,7,7,4,9,False
2023-07-07,2023,7,7,4,10,False
2023-07-07,2023,7,7,4,11,False
2023-07-07,2023,7,7,4,12,False
2023-07-07,2023,7,7,4,13,False
2023-07-07,2023,7,7,4,14,False
2023-07-07,2023,7,7,4,15,False
2023-07-07,2023,7,7,4,16,False
2023-07-07,2023,7,7,4,17,False
2023-07-07,2023,7,7,4,18,False
2023-07-07,2023,7,7,4,19,False
2023-07-07,2023,7,7,4,20,False
2023-07-07,2023,7,7,4,21,False
2023-07-07,2023,7,7,4,22,False
2023-07-07,2023,7,7,4,23,False
2023-07-08,2023,7,8,5,0,True
2023-07-08,2023,7,8,5,1,True
2023-07-08,2023,7,8,5,2,True
2023-07-08,2023,7,8,5,3,True
2023-07-08,2023,7,8,5,4,True
2023-07-08,2023,7,8,5,5,True
2023-07-08,2023,7,8,5,6,True
2023-07-08,2023,7,8,5,7,True
2023-07-08,2023,7,8,5,8,True
2023-07-08,2023,7,8,5,9,True
2023-07-08,2023,7,8,5,10,True
2023-07-08,2023,7,8,5,11,True
2023-07-08,2023,7,8,5,12,True
2023-07-08,2023,7,8,5,13,True
2023-07-08,2023,7,8,5,14,True
2023-07-08,2023,7,8,5,15,True
2023-07-08,2023,7,8,5,16,True
2023-07-08,2023,7,8,5,17,True
2023-07-08,2023,7,8,5,18,True
2023-07-08,2023,7,8,5,19,True
2023-07-08,2023,7,8,5,20,True
2023-07-08,2023,7,8,5,21,True
2023-07-08,2023,7,8,5,22,True
2023-07-08,2023,7,8,5,23,True
2023-07-09,2023,7,9,6,0,True
2023-07-09,2023,7,9,6,1,True
2023-07-09,2023,7,9,6,2,True
2023-07-09,2023,7,9,6,3,True
2023-07-09,2023,7,9,6,4,True
2023-07-09,2023,7,9,6,5,True
2023-07-09,2023,7,9,6,6,True
2023-07-09,2023,7,9,6,7,True
2023-07-09,2023,7,9,6,8,True
2023-07-09,2023,7,9,6,9,True
2023-07-09,2023,7,9,6,10,True
2023-07-09,2023,7,9,6,11,True
2023-07-09,2023,7,9,6,12,True
2023-07-09,2023,7,9,6,13,True
2023-07-09,2023,7,9,6,14,True
2023-07-09,2023,7,9,6,15,True
2023-07-09,2023,7,9,6,16,True
2023-07-09,2023,7,9,6,17,True
2023-07-09,2023,7,9,6,18,True
2023-07-09,2023,7,9,6,19,True
2023-07-09,2023,7,9,6,20,True
2023-07-09,2023,7,9,6,21,True
2023-07-09,2023,7,9,6,22,True
2023-07-09,2023,7,9,6,23,True
2023-07-10,2023,7,10,0,0,False
2023-07-10,2023,7,10,0,1,False
2023-07-10,2023,7,10,0,2,False
2023-07-10,2023,7,10,0,3,False
2023-07-10,2023,7,10,0,4,False
2023-07-10,2023,7,10,0,5,False
2023-07-10,2023,7,10,0,6,False
2023-07-10,2023,7,10,0,7,False
2023-07-10,2023,7,10,0,8,False
2023-07-10,2023,7,10,0,9,False
2023-07-10,2023,7,10,0,10,False
2023-07-10,2023,7,10,0,11,False
2023-07-10,2023,7,10,0,12,False
2023-07-10,2023,7,10,0,13,False
2023-07-10,2023,7,10,0,14,False
2023-07-10,2023,7,10,0,15,False
2023-07-10,2023,7,10,0,16,False
2023-07-10,2023,7,10,0,17,False
2023-07-10,2023,7,10,0,18,False
2023-07-10,2023,7,10,0,19,False
2023-07-10,2023,7,10,0,20,False
2023-07-10,2023,7,10,0,21,False
2023-07-10,2023,7,10,0,22,False
2023-07-10,2023,7,10,0,23,False
2023-07-11,2023,7,11,1,0,False
2023-07-11,2023,7,11,1,1,False
2023-07-11,2023,7,11,1,2,False
2023-07-11,2023,7,11,1,3,False
2023-07-11,2023,7,11,1,4,False
2023-07-11,2023,7,11,1,5,False
2023-07-11,2023,7,11,1,6,False
2023-07-11,2023,7,11,1,7,False
2023-07-11,2023,7,11,1,8,False
2023-07-11,2023,7,11,1,9,False
2023-07-11,2023,7,11,1,10,False
2023-07-11,2023,7,11,1,11,False
2023-07-11,2023,7,11,1,12,False
2023-07-11,2023,7,11,1,13,False
2023-07-11,2023,7,11,1,14,False
2023-07-11,2023,7,11,1,15,False
2023-07-11,2023,7,11,1,16,False
2023-07-11,2023,7,11,1,17,False
2023-07-11,2023,7,11,1,18,False
2023-07-11,2023,7,11,1,19,False
2023-07-11,2023,7,11,1,20,False
2023-07-11,2023,7,11,1,21,False
2023-07-11,2023,7,11,1,22,False
2023-07-11,2023,7,11,1,23,False
2023-07-12,2023,7,12,2,0,False
2023-07-12,2023,7,12,2,1,False
2023-07-12,2023,7,12,2,2,False
2023-07-12,2023,7,12,2,3,False
2023-07-12,2023,7,12,2,4,False
2023-07-12,2023,7,12,2,5,False
2023-07-12,2023,7,12,2,6,False
2023-07-12,2023,7,12,2,7,False
2023-07-12,2023,7,12,2,8,False
2023-07-12,2023,7,12,2,9,False
2023-07-12,2023,7,12,2,10,False
2023-07-12,2023,7,12,2,11,False
2023-07-12,2023,7,12,2,12,False
2023-07-12,2023,7,12,2,13,False
2023-07-12,2023,7,12,2,14,False
2023-07-12,2023,7,12,2,15,False
2023-07-12,2023,7,12,2,16,False
2023-07-12,2023,7,12,2,17,False
2023-07-12,2023,7,12,2,18,False
2023-07-12,2023,7,12,2,19,False
2023-07-12,2023,7,12,2,20,False
2023-07-12,2023,7,12,2,21,False
2023-07-12,2023,7,12,2,22,False
2023-07-12,2023,7,12,2,23,False
2023-07-13,2023,7,13,3,0,False
2023-07-13,2023,7,13,3,1,False
2023-07-13,2023,7,13,3,2,False
2023-07-13,2023,7,13,3,3,False
2023-07-13,2023,7,13,3,4,False
2023-07-13,2023,7,13,3,5,False
2023-07-13,2023,7,13,3,6,False
2023-07-13,2023,7,13,3,7,False
2023-07-13,2023,7,13,3,8,False
2023-07-13,2023,7,13,3,9,False
2023-07-13,2023,7,13,3,10,False
2023-07-13,2023,7,13,3,11,False
2023-07-13,2023,7,13,3,12,False
2023-07-13,2023,7,13,3,13,False
2023-07-13,2023,7,13,3,14,False
2023-07-13,2023,7,13,3,15,False
2023-07-13,2023,7,13,3,16,False
2023-07-13,2023,7,13,3,17,False
2023-07-13,2023,7,13,3,18,False
2023-07-13,2023,7,13,3,19,False
2023-07-13,2023,7,13,3,20,False
2023-07-13,2023,7,13,3,21,False
2023-07-13,2023,7,13,3,22,False
2023-07-13,2023,7,13,3,23,False
2023-07-14,2023,7,14,4,0,False
2023-07-14,2023,7,14,4,1,False
2023-07-14,2023,7,14,4,2,False
2023-07-14,2023,7,14,4,3,False
2023-07-14,2023,7,14,4,4,False
2023-07-14,2023,7,14,4,5,False
2023-07-14,2023,7,14,4,6,False
2023-07-14,2023,7,14,4,7,False
2023-07-14,2023,7,14,4,8,False
2023-07-14,2023,7,14,4,9,False
2023-07-14,2023,7,14,4,10,False
2023-07-14,2023,7,14,4,11,False
2023-07-14,2023,7,14,4,12,False
2023-07-14,2023,7,14,4,13,False
2023-07-14,2023,7,14,4,14,False
2023-07-14,2023,7,14,4,15,False
2023-07-14,2023,7,14,4,16,False
2023-07-14,2023,7,14,4,17,False
2023-07-14,2023,7,14,4,18,False
2023-07-14,2023,7,14,4,19,False
2023-07-14,2023,7,14,4,20,False
2023-07-14,2023,7,14,4,21,False
2023-07-14,2023,7,14,4,22,False
2023-07-14,2023,7,14,4,23,False
2023-07-15,2023,7,15,5,0,True
2023-07-15,2023,7,15,5,1,True
2023-07-15,2023,7,15,5,2,True
2023-07-15,2023,7,15,5,3,True
2023-07-15,2023,7,15,5,4,True
2023-07-15,2023,7,15,5,5,True
2023-07-15,2023,7,15,5,6,True
2023-07-15,2023,7,15,5,7,True
2023-07-15,2023,7,15,5,8,True
2023-07-15,2023,7,15,5,9,True
2023-07-15,2023,7,15,5,10,True
2023-07-15,2023,7,15,5,11,True
2023-07-15,2023,7,15,5,12,True
2023-07-15,2023,7,15,5,13,True
2023-07-15,2023,7,15,5,14,True
2023-07-15,2023,7,15,5,15,True
2023-07-15,2023,7,15,5,16,True
2023-07-15,2023,7,15,5,17,True
2023-07-15,2023,7,15,5,18,True
2023-07-15,2023,7,15,5,19,True
2023-07-15,2023,7,15,5,20,True
2023-07-15,2023,7,15,5,21,True
2023-07-15,2023,7,15,5,22,True
2023-07-15,2023,7,15,5,23,True
2023-07-16,2023,7,16,6,0,True
2023-07-16,2023,7,16,6,1,True
2023-07-16,2023,7,16,6,2,True
2023-07-16,2023,7,16,6,3,True
2023-07-16,2023,7,16,6,4,True
2023-07-16,2023,7,16,6,5,True
2023-07-16,2023,7,16,6,6,True
2023-07-16,2023,7,16,6,7,True
2023-07-16,2023,7,16,6,8,True
2023-07-16,2023,7,16,6,9,True
2023-07-16,2023,7,16,6,10,True
2023-07-16,2023,7,16,6,11,True
2023-07-16,2023,7,16,6,12,True
2023-07-16,2023,7,16,6,13,True
2023-07-16,2023,7,16,6,14,True
2023-07-16,2023,7,16,6,15,True
2023-07-16,2023,7,16,6,16,True
2023-07-16,2023,7,16,6,17,True
2023-07-16,2023,7,16,6,18,True
2023-07-16,2023,7,16,6,19,True
2023-07-16,2023,7,16,6,20,True
2023-07-16,2023,7,16,6,21,True
2023-07-16,2023,7,16,6,22,True
2023-07-16,2023,7,16,6,23,True
2023-07-17,2023,7,17,0,0,False
2023-07-17,2023,7,17,0,1,False
2023-07-17,2023,7,17,0,2,False
2023-07-17,2023,7,17,0,3,False
2023-07-17,2023,7,17,0,4,False
2023-07-17,2023,7,17,0,5,False
2023-07-17,2023,7,17,0,6,False
2023-07-17,2023,7,17,0,7,False
2023-07-17,2023,7,17,0,8,False
2023-07-17,2023,7,17,0,9,False
2023-07-17,2023,7,17,0,10,False
2023-07-17,2023,7,17,0,11,False
2023-07-17,2023,7,17,0,12,False
2023-07-17,2023,7,17,0,13,False
2023-07-17,2023,7,17,0,14,False
2023-07-17,2023,7,17,0,15,False
2023-07-17,2023,7,17,0,16,False
2023-07-17,2023,7,17,0,17,False
2023-07-17,2023,7,17,0,18,False
2023-07-17,2023,7,17,0,19,False
2023-07-17,2023,7,17,0,20,False
2023-07-17,2023,7,17,0,21,False
2023-07-17,2023,7,17,0,22,False
2023-07-17,2023,7,17,0,23,False
2023-07-18,2023,7,18,1,0,False
2023-07-18,2023,7,18,1,1,False
2023-07-18,2023,7,18,1,2,False
2023-07-18,2023,7,18,1,3,False
2023-07-18,2023,7,18,1,4,False
2023-07-18,2023,7,18,1,5,False
2023-07-18,2023,7,18,1,6,False
2023-07-18,2023,7,18,1,7,False
2023-07-18,2023,7,18,1,8,False
2023-07-18,2023,7,18,1,9,False
2023-07-18,2023,7,18,1,10,False
2023-07-18,2023,7,18,1,11,False
2023-07-18,2023,7,18,1,12,False
2023-07-18,2023,7,18,1,13,False
2023-07-18,2023,7,18,1,14,False
2023-07-18,2023,7,18,1,15,False
2023-07-18,2023,7,18,1,16,False
2023-07-18,2023,7,18,1,17,False
2023-07-18,2023,7,18,1,18,False
2023-07-18,2023,7,18,1,19,False
2023-07-18,2023,7,18,1,20,False
2023-07-18,2023,7,18,1,21,False
2023-07-18,2023,7,18,1,22,False
2023-07-18,2023,7,18,1,23,False
2023-07-19,2023,7,19,2,0,False
2023-07-19,2023,7,19,2,1,False
2023-07-19,2023,7,19,2,2,False
2023-07-19,2023,7,19,2,3,False
2023-07-19,2023,7,19,2,4,False
2023-07-19,2023,7,19,2,5,False
2023-07-19,2023,7,19,2,6,False
2023-07-19,2023,7,19,2,7,False
2023-07-19,2023,7,19,2,8,False
2023-07-19,2023,7,19,2,9,False
2023-07-19,2023,7,19,2,10,False
2023-07-19,2023,7,19,2,11,False
2023-07-19,2023,7,19,2,12,False
2023-07-19,2023,7,19,2,13,False
2023-07-19,2023,7,19,2,14,False
2023-07-19,2023,7,19,2,15,False
2023-07-19,2023,7,19,2,16,False
2023-07-19,2023,7,19,2,17,False
2023-07-19,2023,7,19,2,18,False
2023-07-19,2023,7,19,2,19,False
2023-07-19,2023,7,19,2,20,False
2023-07-19,2023,7,19,2,21,False
2023-07-19,2023,7,19,2,22,False
2023-07-19,2023,7,19,2,23,False
2023-07-20,2023,7,20,3,0,False
2023-07-20,2023,7,20,3,1,False
2023-07-20,2023,7,20,3,2,False
2023-07-20,2023,7,20,3,3,False
2023-07-20,2023,7,20,3,4,False
2023-07-20,2023,7,20,3,5,False
2023-07-20,2023,7,20,3,6,False
2023-07-20,2023,7,20,3,7,False
2023-07-20,2023,7,20,3,8,False
2023-07-20,2023,7,20,3,9,False
2023-07-20,2023,7,20,3,10,False
2023-07-20,2023,7,20,3,11,False
2023-07-20,2023,7,20,3,12,False
2023-07-20,2023,7,20,3,13,False
2023-07-20,2023,7,20,3,14,False
2023-07-20,2023,7,20,3,15,False
2023-07-20,2023,7,20,3,16,False
2023-07-20,2023,7,20,3,17,False
2023-07-20,2023,7,20,3,18,False
2023-07-20,2023,7,20,3,19,False
2023-07-20,2023,7,20,3,20,False
2023-07-20,2023,7,20,3,21,False
2023-07-20,2023,7,20,3,22,False
2023-07-20,2023,7,20,3,23,False
2023-07-21,2023,7,21,4,0,False
2023-07-21,2023,7,21,4,1,False
2023-07-21,2023,7,21,4,2,False
2023-07-21,2023,7,21,4,3,False
2023-07-21,2023,7,21,4,4,False
2023-07-21,2023,7,21,4,5,False
2023-07-21,2023,7,21,4,6,False
2023-07-21,2023,7,21,4,7,False
2023-07-21,2023,7,21,4,8,False
2023-07-21,2023,7,21,4,9,False
2023-07-21,2023,7,21,4,10,False
2023-07-21,2023,7,21,4,11,False
2023-07-21,2023,7,21,4,12,False
2023-07-21,2023,7,21,4,13,False
2023-07-21,2023,7,21,4,14,False
2023-07-21,2023,7,21,4,15,False
2023-07-21,2023,7,21,4,16,False
2023-07-21,2023,7,21,4,17,False
2023-07-21,2023,7,21,4,18,False
2023-07-21,2023,7,21,4,19,False
2023-07-21,2023,7,21,4,20,False
2023-07-21,2023,7,21,4,21,False
2023-07-21,2023,7,21,4,22,False
2023-07-21,2023,7,21,4,23,False
2023-07-22,2023,7,22,5,0,True
2023-07-22,2023,7,22,5,1,True
2023-07-22,2023,7,22,5,2,True
2023-07-22,2023,7,22,5,3,True
2023-07-22,2023,7,22,5,4,True
2023-07-22,2023,7,22,5,5,True
2023-07-22,2023,7,22,5,6,True
2023-07-22,2023,7,22,5,7,True
2023-07-22,2023,7,22,5,8,True
2023-07-22,2023,7,22,5,9,True
2023-07-22,2023,7,22,5,10,True
2023-07-22,2023,7,22,5,11,True
2023-07-22,2023,7,22,5,12,True
2023-07-22,2023,7,22,5,13,True
2023-07-22,2023,7,22,5,14,True
2023-07-22,2023,7,22,5,15,True
2023-07-22,2023,7,22,5,16,True
2023-07-22,2023,7,22,5,17,True
2023-07-22,2023,7,22,5,18,True
2023-07-22,2023,7,22,5,19,True
2023-07-22,2023,7,22,5,20,True
2023-07-22,2023,7,22,5,21,True
2023-07-22,2023,7,22,5,22,True
2023-07-22,2023,7,22,5,23,True
2023-07-23,2023,7,23,6,0,True
2023-07-23,2023,7,23,6,1,True
2023-07-23,2023,7,23,6,2,True
2023-07-23,2023,7,23,6,3,True
2023-07-23,2023,7,23,6,4,True
2023-07-23,2023,7,23,6,5,True
2023-07-23,2023,7,23,6,6,True
2023-07-23,2023,7,23,6,7,True
2023-07-23,2023,7,23,6,8,True
2023-07-23,2023,7,23,6,9,True
2023-07-23,2023,7,23,6,10,True
2023-07-23,2023,7,23,6,11,True
2023-07-23,2023,7,23,6,12,True
2023-07-23,2023,7,23,6,13,True
2023-07-23,2023,7,23,6,14,True
2023-07-23,2023,7,23,6,15,True
2023-07-23,2023,7,23,6,16,True
2023-07-23,2023,7,23,6,17,True
2023-07-23,2023,7,23,6,18,True
2023-07-23,2023,7,23,6,19,True
2023-07-23,2023,7,23,6,20,True
2023-07-23,2023,7,23,6,21,True
2023-07-23,2023,7,23,6,22,True
2023-07-23,2023,7,23,6,23,True
2023-07-24,2023,7,24,0,0,False
2023-07-24,2023,7,24,0,1,False
2023-07-24,2023,7,24,0,2,False
2023-07-24,2023,7,24,0,3,False
2023-07-24,2023,7,24,0,4,False
2023-07-24,2023,7,24,0,5,False
2023-07-24,2023,7,24,0,6,False
2023-07-24,2023,7,24,0,7,False
2023-07-24,2023,7,24,0,8,False
2023-07-24,2023,7,24,0,9,False
2023-07-24,2023,7,24,0,10,False
2023-07-24,2023,7,24,0,11,False
2023-07-24,2023,7,24,0,12,False
2023-07-24,2023,7,24,0,13,False
2023-07-24,2023,7,24,0,14,False
2023-07-24,2023,7,24,0,15,False
2023-07-24,2023,7,24,0,16,False
2023-07-24,2023,7,24,0,17,False
2023-07-24,2023,7,24,0,18,False
2023-07-24,2023,7,24,0,19,False
2023-07-24,2023,7,24,0,20,False
2023-07-24,2023,7,24,0,21,False
2023-07-24,2023,7,24,0,22,False
2023-07-24,2023,7,24,0,23,False
2023-07-25,2023,7,25,1,0,False
2023-07-25,2023,7,25,1,1,False
2023-07-25,2023,7,25,1,2,False
2023-07-25,2023,7,25,1,3,False
2023-07-25,2023,7,25,1,4,False
2023-07-25,2023,7,25,1,5,False
2023-07-25,2023,7,25,1,6,False
2023-07-25,2023,7,25,1,7,False
2023-07-25,2023,7,25,1,8,False
2023-07-25,2023,7,25,1,9,False
2023-07-25,2023,7,25,1,10,False
2023-07-25,2023,7,25,1,11,False
2023-07-25,2023,7,25,1,12,False
2023-07-25,2023,7,25,1,13,False
2023-07-25,2023,7,25,1,14,False
2023-07-25,2023,7,25,1,15,False
2023-07-25,2023,7,25,1,16,False
2023-07-25,2023,7,25,1,17,False
2023-07-25,2023,7,25,1,18,False
2023-07-25,2023,7,25,1,19,False
2023-07-25,2023,7,25,1,20,False
2023-07-25,2023,7,25,1,21,False
2023-07-25,2023,7,25,1,22,False
2023-07-25,2023,7,25,1,23,False
2023-07-26,2023,7,26,2,0,False
2023-07-26,2023,7,26,2,1,False
2023-07-26,2023,7,26,2,2,False
2023-07-26,2023,7,26,2,3,False
2023-07-26,2023,7,26,2,4,False
2023-07-26,2023,7,26,2,5,False
2023-07-26,2023,7,26,2,6,False
2023-07-26,2023,7,26,2,7,False
2023-07-26,2023,7,26,2,8,False
2023-07-26,2023,7,26,2,9,False
2023-07-26,2023,7,26,2,10,False
2023-07-26,2023,7,26,2,11,False
2023-07-26,2023,7,26,2,12,False
2023-07-26,2023,7,26,2,13,False
2023-07-26,2023,7,26,2,14,False
2023-07-26,2023,7,26,2,15,False
2023-07-26,2023,7,26,2,16,False
2023-07-26,2023,7,26,2,17,False
2023-07-26,2023,7,26,2,18,False
2023-07-26,2023,7,26,2,19,False
2023-07-26,2023,7,26,2,20,False
2023-07-26,2023,7,26,2,21,False
2023-07-26,2023,7,26,2,22,False
2023-07-26,2023,7,26,2,23,False
2023-07-27,2023,7,27,3,0,False
2023-07-27,2023,7,27,3,1,False
2023-07-27,2023,7,27,3,2,False
2023-07-27,2023,7,27,3,3,False
2023-07-27,2023,7,27,3,4,False
2023-07-27,2023,7,27,3,5,False
2023-07-27,2023,7,27,3,6,False
2023-07-27,2023,7,27,3,7,False
2023-07-27,2023,7,27,3,8,False
2023-07-27,2023,7,27,3,9,False
2023-07-27,2023,7,27,3,10,False
2023-07-27,2023,7,27,3,11,False
2023-07-27,2023,7,27,3,12,False
2023-07-27,2023,7,27,3,13,False
2023-07-27,2023,7,27,3,14,False
2023-07-27,2023,7,27,3,15,False
2023-07-27,2023,7,27,3,16,False
2023-07-27,2023,7,27,3,17,False
2023-07-27,2023,7,27,3,18,False
2023-07-27,2023,7,27,3,19,False
2023-07-27,2023,7,27,3,20,False
2023-07-27,2023,7,27,3,21,False
2023-07-27,2023,7,27,3,22,False
2023-07-27,2023,7,27,3,23,False
2023-07-28,2023,7,28,4,0,False
2023-07-28,2023,7,28,4,1,False
2023-07-28,2023,7,28,4,2,False
2023-07-28,2023,7,28,4,3,False
2023-07-28,2023,7,28,4,4,False
2023-07-28,2023,7,28,4,5,False
2023-07-28,2023,7,28,4,6,False
2023-07-28,2023,7,28,4,7,False
2023-07-28,2023,7,28,4,8,False
2023-07-28,2023,7,28,4,9,False
2023-07-28,2023,7,28,4,10,False
2023-07-28,2023,7,28,4,11,False
2023-07-28,2023,7,28,4,12,False
2023-07-28,2023,7,28,4,13,False
2023-07-28,2023,7,28,4,14,False
2023-07-28,2023,7,28,4,15,False
2023-07-28,2023,7,28,4,16,False
2023-07-28,2023,7,28,4,17,False
2023-07-28,2023,7,28,4,18,False
2023-07-28,2023,7,28,4,19,False
2023-07-28,2023,7,28,4,20,False
2023-07-28,2023,7,28,4,21,False
2023-07-28,2023,7,28,4,22,False
2023-07-28,2023,7,28,4,23,False
2023-07-29,2023,7,29,5,0,True
2023-07-29,2023,7,29,5,1,True
2023-07-29,2023,7,29,5,2,True
2023-07-29,2023,7,29,5,3,True
2023-07-29,2023,7,29,5,4,True
2023-07-29,2023,7,29,5,5,True
2023-07-29,2023,7,29,5,6,True
2023-07-29,2023,7,29,5,7,True
2023-07-29,2023,7,29,5,8,True
2023-07-29,2023,7,29,5,9,True
2023-07-29,2023,7,29,5,10,True
2023-07-29,2023,7,29,5,11,True
2023-07-29,2023,7,29,5,12,True
2023-07-29,2023,7,29,5,13,True
2023-07-29,2023,7,29,5,14,True
2023-07-29,2023,7,29,5,15,True
2023-07-29,2023,7,29,5,16,True
2023-07-29,2023,7,29,5,17,True
2023-07-29,2023,7,29,5,18,True
2023-07-29,2023,7,29,5,19,True
2023-07-29,2023,7,29,5,20,True
2023-07-29,2023,7,29,5,21,True
2023-07-29,2023,7,29,5,22,True
2023-07-29,2023,7,29,5,23,True
2023-07-30,2023,7,30,6,0,True
2023-07-30,2023,7,30,6,1,True
2023-07-30,2023,7,30,6,2,True
2023-07-30,2023,7,30,6,3,True
2023-07-30,2023,7,30,6,4,True
2023-07-30,2023,7,30,6,5,True
2023-07-30,2023,7,30,6,6,True
2023-07-30,2023,7,30,6,7,True
2023-07-30,2023,7,30,6,8,True
2023-07-30,2023,7,30,6,9,True
2023-07-30,2023,7,30,6,10,True
2023-07-30,2023,7,30,6,11,True
2023-07-30,2023,7,30,6,12,True
2023-07-30,2023,7,30,6,13,True
2023-07-30,2023,7,30,6,14,True
2023-07-30,2023,7,30,6,15,True
2023-07-30,2023,7,30,6,16,True
2023-07-30,2023,7,30,6,17,True
2023-07-30,2023,7,30,6,18,True
2023-07-30,2023,7,30,6,19,True
2023-07-30,2023,7,30,6,20,True
2023-07-30,2023,7,30,6,21,True
2023-07-30,2023,7,30,6,22,True
2023-07-30,2023,7,30,6,23,True
2023-07-31,2023,7,31,0,0,False
2023-07-31,2023,7,31,0,1,False
2023-07-31,2023,7,31,0,2,False
2023-07-31,2023,7,31,0,3,False
2023-07-31,2023,7,31,0,4,False
2023-07-31,2023,7,31,0,5,False
2023-07-31,2023,7,31,0,6,False
2023-07-31,2023,7,31,0,7,False
2023-07-31,2023,7,31,0,8,False
2023-07-31,2023,7,31,0,9,False
2023-07-31,2023,7,31,0,10,False
2023-07-31,2023,7,31,0,11,False
2023-07-31,2023,7,31,0,12,False
2023-07-31,2023,7,31,0,13,False
2023-07-31,2023,7,31,0,14,False
2023-07-31,2023,7,31,0,15,False
2023-07-31,2023,7,31,0,16,False
2023-07-31,2023,7,31,0,17,False
2023-07-31,2023,7,31,0,18,False
2023-07-31,2023,7,31,0,19,False
2023-07-31,2023,7,31,0,20,False
2023-07-31,2023,7,31,0,21,False
2023-07-31,2023,7,31,0,22,False
2023-07-31,2023,7,31,0,23,False
2023-08-01,2023,8,1,1,0,False
2023-08-01,2023,8,1,1,1,False
2023-08-01,2023,8,1,1,2,False
2023-08-01,2023,8,1,1,3,False
2023-08-01,2023,8,1,1,4,False
2023-08-01,2023,8,1,1,5,False
2023-08-01,2023,8,1,1,6,False
2023-08-01,2023,8,1,1,7,False
2023-08-01,2023,8,1,1,8,False
2023-08-01,2023,8,1,1,9,False
2023-08-01,2023,8,1,1,10,False
2023-08-01,2023,8,1,1,11,False
2023-08-01,2023,8,1,1,12,False
2023-08-01,2023,8,1,1,13,False
2023-08-01,2023,8,1,1,14,False
2023-08-01,2023,8,1,1,15,False
2023-08-01,2023,8,1,1,16,False
2023-08-01,2023,8,1,1,17,False
2023-08-01,2023,8,1,1,18,False
2023-08-01,2023,8,1,1,19,False
2023-08-01,2023,8,1,1,20,False
2023-08-01,2023,8,1,1,21,False
2023-08-01,2023,8,1,1,22,False
2023-08-01,2023,8,1,1,23,False
2023-08-02,2023,8,2,2,0,False
2023-08-02,2023,8,2,2,1,False
2023-08-02,2023,8,2,2,2,False
2023-08-02,2023,8,2,2,3,False
2023-08-02,2023,8,2,2,4,False
2023-08-02,2023,8,2,2,5,False
2023-08-02,2023,8,2,2,6,False
2023-08-02,2023,8,2,2,7,False
2023-08-02,2023,8,2,2,8,False
2023-08-02,2023,8,2,2,9,False
2023-08-02,2023,8,2,2,10,False
2023-08-02,2023,8,2,2,11,False
2023-08-02,2023,8,2,2,12,False
2023-08-02,2023,8,2,2,13,False
